First Allele, Second Allele, Yield Rate [bu/Ad],Grain yield [bu/A]
PB80,MOG_NC230-028-1-1-1-1-B,0.842763902,137.3705161
PB80,MOG_NC230-010-1-1-1-1-B,0.691422296,112.7018343
PB80,MOG_NC230-008-1-1-1-1-B,0.894374537,145.7830496
PB80,PHN11_OH43_0045,0.850928242,138.7013035
PB80,PHN11_PHW65_0237,0.903399376,147.2540983
PB80,PHN11_OH43_0215,0.81543079,132.9152188
PB80,MO44_LH145_0081,0.656061573,106.9380364
PB80,PHW65_MOG_0176,0.838479983,136.6722373
PB80,MOG_NC230-007-1-1-1-1-B,0.81665689,133.1150731
PB80,PHN11_OH43_0075,0.679764686,110.8016438
PB80,MOG_PHG83-090-1-1-1-1-B,0.687608753,112.0802268
PB80,MOG_MO45-085-1-1-1-1-B,0.812242931,132.3955977
PB80,MOG_LH123HT-199-1-1-1-1-B,0.936138475,152.5905714
PB80,B73_NC230-041-1-1-1-1,0.553404309,90.20490241
PB80,MOG_PHG83-224-1-1-1-1-B,0.85532734,139.4183565
PB80,MOG_OH43_0300,0.793249527,129.2996729
PB80,MOG_LH145_0163,0.770186958,125.5404742
PB80,MOG_NC230-009-1-1-1-1-B,0.736395643,120.0324898
PB80,MOG_LH123HT-019-1-1-1-1-B,0.670030196,109.2149219
PB80,PHW65_MOG_0029,0.794178391,129.4510777
PB80,MOG_MO45-078-1-1-1-1-B,0.811767352,132.3180784
PB80,MOG_OH43_0402,0.824695648,134.4253906
PB80,MOG_MO45-045-1-1-1-1-B,0.883428066,143.9987747
PB80,PHN11_PHW65_0275,0.73072586,119.1083151
PB80,PHN11_PHG47_0390,0.804982933,131.212218
PB80,MOG_OH43_0179,0.710380031,115.791945
PB80,MOG_PHG83-069-1-1-1-1-B,0.900076274,146.7124326
PB80,MOG_LH145_0175,0.57511371,93.74353468
PB80,MOG_MO45-128-1-1-1-1-B,0.911183996,148.5229914
PB80,B73_NC230-128-1-1-1-1,0.689258415,112.3491217
PB80,MOG_MO45-054-1-1-1-1-B,0.877961889,143.1077879
PB80,MOG_PHG83-129-1-1-1-1-B,0.942208784,153.5800318
PB80,MO44_LH145_0107,0.559502856,91.19896556
PB80,PHN11_OH43_0142,0.641227993,104.5201628
PB80,MOG_LH123HT-059-1-1-1-1-B,0.78329954,127.677825
PB80,MOG_MO45-030-1-1-1-1-B,0.834134388,135.9639053
PB80,MOG_PHG83-197-1-1-1-1-B,0.732353229,119.3735763
PB80,MOG_MO45-074-1-1-1-1-B,1.03040327,167.955733
PB80,B73_NC230-127-1-1-1-1,0.671070523,109.3844952
PB80,MOG_NC230-043-1-1-1-1-B,0.811455254,132.2672064
PB80,PHN11_PHW65_0359,0.713903768,116.3663142
PB80,MOG_MO45-139-1-1-1-1-B,0.857576677,139.7849983
PB80,MOG_MO45-055-1-1-1-1-B,0.949907949,154.8349957
PB80,MOG_MO45-071-1-1-1-1-B,0.632890513,103.1611536
PB80,MOG_NC230-011-1-1-1-1-B,0.750486133,122.3292396
PB80,MOG_LH145_0131,0.668888808,109.0288757
PB80,PHW65_MOG_0311,0.902819766,147.1596218
PHN82,LH74,0.810385203,132.0927881
PHN82,PHG39,1.088858515,177.4839379
LH51,LH132,1.027795021,167.5305884
PHG35,B73,0.866087296,141.1722293
TX205,B73,1.106856176,180.4175567
REDEAR-B,LH195,0.836467693,136.344234
PHM49,LH74,0.76285711,124.3457089
MO17,B73,0.555341547,90.5206722
CGR01,LH82,0.317299811,51.71986917
PHG35,LH74,0.589984445,96.16746447
H95,WF9,1.077556102,175.6416447
TX205,LH74,0.903620817,147.2901932
CG60,LH82,0.466368302,76.01803328
PHM49,PHW52,0.854970656,139.360217
PHN82,PHW52,0.928148761,151.2882481
CGR01,LH198,0.993958377,162.0152155
PHM49,B73,0.957919955,156.1409527
PHG35,PHW52,0.765145829,124.7187702
C103,B37,0.753479302,122.8171263
PHG35,PHG39,0.86227524,140.5508641
PHM49,PHG39,0.771417517,125.7410552
H95,B37,0.986497745,160.7991324
CG60,LH162,0.533527371,86.96496147
LH198,LH82,0.617538255,100.6587355
PHN82,B73,0.776901528,126.634949
LH195,Z013E0026,0.902638452,147.1300676
LH195,Z013E0037,0.745914637,121.5840859
LH195,Z013E0062,0.718680356,117.1448981
LH195,Z013E0074,0.649937018,105.9397339
LH195,Z013E0046,0.950472698,154.9270498
LH195,Z013E0082,0.740059081,120.6296302
LH195,Z013E0032,0.599228495,97.67424473
LH195,Z013E0044,0.635922323,103.6553387
LH195,Z013E0021,0.586744568,95.63936464
LH195,Z013E0027,0.696982102,113.6080826
LH195,Z013E0012,0.626425622,102.1073764
LH195,Z013E0047,0.83679391,136.3974074
LH195,Z013E0022,0.648004982,105.624812
PB80,PHV63,0.589486574,96.08631151
PB80,PHV63,0.732353229,119.3735763
PB80,(TX739);LAMA2002-10-1-B-B-B-B3-B7ORANGE-B6,1.023735515,166.868889
PB80,LH59,0.759409168,123.7836944
PB80,LH38,0.932156994,151.94159
PB80,???TX205,0.791525556,129.0186657
PB80,LH57,0.556619664,90.72900516
PB80,PHB47,0.722975421,117.8449937
PB80,W10005_0111,0.758874142,123.6964852
PB80,LH162,0.396988878,64.70918714
PB80,W10004_0097,0.650323425,106.0027183
PB80,LH212HT,0.598470543,97.55069844
PB80,LH51,0.735771447,119.9307458
PB80,Z022E0036,0.554687627,90.41408324
PB80,Z022E0094,0.552101671,89.99257236
PB80,Z022E0123,0.539929842,88.00856427
PB80,Z022E0050,0.515497014,84.02601322
PB80,Z022E0006,0.472048489,76.94390373
PB80,Z022E0072,0.521783563,85.05072069
PB80,Z022E0155,0.517325017,84.3239778
PB80,Z022E0023,0.585340127,95.41044062
PB80,Z022E0147,0.711429275,115.9629719
PB80,Z022E0059,0.673455845,109.7733027
PB80,Z022E0016,0.60490571,98.59963068
PB80,Z022E0060,0.796188452,129.7787176
PB80,Z022E0009,0.569802096,92.87774164
PB80,Z022E0110,0.790462936,128.8454586
PB80,Z022E0083,0.560825558,91.41456595
PB80,Z022E0051,0.585340127,95.41044062
PB80,Z022E0108,0.538778051,87.82082235
PB80,Z022E0029,0.565789405,92.22367304
PB80,Z022E0121,0.575901386,93.87192592
PB80,M0368,0.507204119,82.67427144
PB80,M0328,0.549515715,89.57106148
PB80,M0056,0.599264164,97.68005868
PB80,M0382,0.572068523,93.24716928
PB80,M0275,0.56112651,91.4636211
PB80,M0315,0.69819334,113.8055145
PB80,M0264,0.503999168,82.15186442
PB80,M0075,0.513624425,83.7207812
PB80,M0323,0.621968563,101.3808757
PB80,M0030,0.63207014,103.0274329
PB80,M0008,0.666166123,108.585078
PB80,M0048,0.581710128,94.81875079
PB80,M0039,0.269682547,43.95825508
PB80,M0369,0.741612141,120.882779
PB80,M0029,0.563025107,91.77309245
PB80,M0015,0.586276421,95.56305663
PB80,M0262,0.543199442,88.54150905
PB80,M0031,0.75517355,123.0932886
PB80,M0276,0.639288525,104.2040296
PB80,M0010,0.708700645,115.5182052
PB80,M0325,0.712051985,116.0644736
PB80,M0164,0.813840576,132.6560139
PB80,M0028,0.595825139,97.11949766
PB80,M0052,0.522199693,85.11855003
PB80,M0310,0.757061001,123.4009431
PB80,M0266,0.56942312,92.8159685
PB80,M0007,0.689380282,112.368986
PB80,M0326,0.692337784,112.8510588
PB80,M0143,0.705758006,115.0385549
LH195,PHB47,0.793041462,129.2657583
LH195,W10005_0346,0.714125209,116.4024091
LH195,W10004_0097,0.612782473,99.88354313
LH195,TX303,0.978914502,159.5630638
LH195,LH216,0.89685126,146.1867553
LH195,Z022E0108,0.653028276,106.443609
LH195,Z022E0017,0.606912055,98.92666499
LH195,Z022E0077,0.733787394,119.6073452
LH195,Z022E0147,0.761519546,124.127686
LH195,Z022E0048,0.795052266,129.5935193
LH195,Z022E0060,0.739873309,120.5993493
LH195,Z022E0097,0.711219724,115.928815
LH195,Z022E0110,0.644259803,105.0143479
LH195,Z022E0121,0.828843581,135.1015037
LH195,Z022E0155,0.848022757,138.2277094
PB80,PHN11_PHW65_0237,0.74544649,121.5077779
PB80,MOG_MO45-030-1-1-1-1-B,0.950658471,154.9573307
PB80,MOG_MO45-085-1-1-1-1-B,0.605012715,98.61707251
PB80,PHW65_MOG_0311,0.815780043,132.972147
PB80,PHN11_PHG47_0390,0.719361028,117.2558475
PB80,MOG_LH123HT-059-1-1-1-1-B,1.194399714,194.6871534
PB80,MOG_LH145_0131,0.672952029,109.6911807
PB80,PHN11_OH43_0215,0.749867881,122.2284646
PB80,MOG_NC230-043-1-1-1-1-B,0.964281556,157.1778937
PB80,MOG_LH123HT-019-1-1-1-1-B,0.86023174,140.2177737
PB80,MO44_LH145_0081,0.807828971,131.6761222
PB80,MOG_PHG83-197-1-1-1-1-B,0.979535726,159.6643233
PB80,PHN11_OH43_0142,0.838358117,136.652373
PB80,MOG_MO45-054-1-1-1-1-B,0.872886578,142.2805122
PB80,MOG_NC230-011-1-1-1-1-B,0.711583838,115.9881656
PB80,PHN11_PHW65_0359,0.736395643,120.0324898
PB80,MOG_PHG83-129-1-1-1-1-B,0.837671501,136.5404546
PB80,B73_NC230-128-1-1-1-1,0.658051571,107.262406
PB80,MOG_NC230-010-1-1-1-1-B,0.849676877,138.497331
PB80,MOG_MO45-078-1-1-1-1-B,0.742689623,121.0584085
PB80,MOG_PHG83-090-1-1-1-1-B,0.809047639,131.8747652
PB80,MOG_MO45-071-1-1-1-1-B,0.693972584,113.1175312
PB80,MOG_LH123HT-199-1-1-1-1-B,0.873830304,142.4343395
PB80,MO44_LH145_0107,0.696549623,113.5375886
PB80,MOG_MO45-139-1-1-1-1-B,0.704093482,114.7672376
PB80,MOG_LH145_0173,0.912627079,148.7582139
PB80,MOG_OH43_0402,0.782296367,127.5143079
PB80,MOG_LH145_0163,0.789296283,128.6552942
PB80,PHW65_MOG_0029,0.894146409,145.7458646
PB80,MOG_OH43_0179,0.826331934,134.6921052
PB80,PHN11_PHW65_0328,0.629522825,102.6122204
PB80,MOG_OH43_0300,0.704925744,114.9028962
PB80,MOG_LH145_0175,0.65759234,107.1875514
PB80,MOG_MO45-055-1-1-1-1-B,0.924910371,150.7603905
PB80,MOG_NC230-009-1-1-1-1-B,0.892422437,145.4648573
PB80,MOG_MO45-128-1-1-1-1-B,0.730019923,118.9932475
PB80,MOG_PHG83-069-1-1-1-1-B,1.014920971,165.4321183
PB80,PHN11_PHW65_0275,0.728510706,118.747245
PB80,PHW65_MOG_0176,0.738691794,120.4067624
PB80,MOG_NC230-008-1-1-1-1-B,0.67531803,110.0768389
PB80,B73_NC230-127-1-1-1-1,0.60907445,99.27913529
PB80,PHN11_OH43_0075,0.622048817,101.3939571
PB80,MOG_MO45-045-1-1-1-1-B,1.014282656,165.3280729
PB80,MOG_PHG83-224-1-1-1-1-B,1.053331339,171.6930083
PB80,B73_NC230-041-1-1-1-1,0.603308064,98.33921448
PB80,MOG_NC230-007-1-1-1-1-B,0.918103659,149.6508964
PB80,MOG_NC230-028-1-1-1-1-B,0.951727779,155.1316279
PB80,PHN11_OH43_0045,0.769544928,125.4358232
PB80,MOG_MO45-074-1-1-1-1-B,1.030365372,167.9495557
LH195,M0382,0.69018282,112.4997997
LH195,M0001,0.672660737,109.6437002
LH195,M0164,0.697383371,113.6734895
LH195,M0321,0.696239755,113.48708
LH195,M0057,0.902052896,147.034622
LH195,M0154,0.697806933,113.7425301
LH195,M0276,0.784889755,127.93703
LH195,M0066,0.637438229,103.9024313
LH195,M0010,0.73465681,119.7490601
LH195,M0383,0.659307394,107.4671052
LH195,M0031,0.707860953,115.3813353
LH195,M0326,0.727515707,118.5850602
LH195,M0099,0.778610637,126.9135338
LH195,M0007,0.726653721,118.4445566
LH195,M0058,0.750819037,122.3835031
LH195,M0127,0.730309729,119.0404858
LH195,M0325,0.810006227,132.031015
LH195,M0039,0.730101663,119.0065711
PB80,Z013E0066,0.703444764,114.6614965
PB80,Z013E0012,0.578362503,94.273088
PB80,Z013E0003,0.611957642,99.74909569
PB80,Z013E0074,0.543050824,88.51728429
PB80,Z013E0021,0.714125209,116.4024091
PB80,Z013E0058,0.779532069,127.0637273
PB80,Z013E0042,0.73392115,119.6291475
PB80,Z013E0032,0.663859569,108.2091097
PB80,Z013E0009,0.697851518,113.7497975
PB80,Z013E0111,0.669189017,109.0778097
PB80,Z013E0044,0.804678265,131.1625572
PB80,Z013E0007,0.902309262,147.0764097
PB80,Z013E0087,0.794616815,129.5225408
PB80,Z013E0078,0.801378942,130.6247675
PB80,Z013E0027,0.77308204,126.0123726
PB80,Z013E0022,1.003105826,163.5062496
PB80,Z013E0026,0.917568633,149.5636872
PB80,Z013E0069,0.908317152,148.0556957
PB80,Z013E0046,0.827862701,134.9416203
PB80,Z013E0062,0.594398404,96.88693993
PB80,Z013E0006,0.727515707,118.5850602
PB80,Z013E0037,0.732917978,119.4656304
REDEAR-B,LH195,0.893954691,145.7146146
PHN82,PHG39,1.071856595,174.712625
PHM49,LH74,0.829744207,135.2483058
PHG35,B73,0.88116461,143.6298315
PHN82,B73,0.768772113,125.3098545
LH198,LH82,0.602795332,98.25563905
CG60,LH162,0.304717053,49.66887961
PHG35,LH74,0.766052401,124.8665413
LH51,LH132,0.657237143,107.1296543
CGR01,LH82,0.312046158,50.8635238
CGR01,LH198,0.861435547,140.4139942
H95,B37,0.957814436,156.1237531
CG60,LH82,0.606362168,98.83703336
C103,B37,0.871794234,142.1024602
TX205,B73,0.946660642,154.3056846
PHN82,LH74,1.007348875,164.1978666
PHM49,B73,0.931509018,151.83597
TX205,LH74,1.069961714,174.4037593
H95,WF9,0.869698718,141.7608911
PHG35,PHG39,0.826881821,134.7817368
MO17,B73,0.638954134,104.1495239
PHN82,PHW52,1.06304428,173.2762177
PHG35,PHW52,0.963045796,156.9764648
PHM49,PHW52,0.917836146,149.6072918
PHM49,PHG39,0.956684938,155.9396449
LH195,PHN11_PHW65_0359,0.71666658,116.8166525
LH195,PHN11_PHW65_0015,0.684423866,111.5610902
LH195,PHN11_PHG47_0251,0.734916892,119.7914534
LH195,PHN11_PHW65_0294,0.829824461,135.2613871
LH195,PHN11_PHW65_0237,1.109375255,180.8281665
LH195,B73_NC230-041-1-1-1-1,0.633856531,103.3186145
LH195,PHN11_PHW65_0101,1.003105826,163.5062496
LH195,MOG_MO45-055-1-1-1-1-B,1.00256337,163.4178293
LH195,PHN11_LH145_0028,0.821591014,133.9193353
LH195,B73_NC230-126-1-1-1-1,0.715819456,116.6785714
LH195,MOG_LH123HT-031-1-1-1-1-B,1.028556689,167.6547403
LH195,MOG_MO45-074-1-1-1-1-B,0.847680935,138.1719924
LH195,B73_NC230-128-1-1-1-1,0.883260127,143.9714007
LH195,PHN11_PHG47_0048,0.837166199,136.4580904
LH195,MOG_MO45-085-1-1-1-1-B,1.078158749,175.7398761
LH195,PHN11_OH43_0142,0.774003473,126.1625661
LH195,MOG_LH123HT-200-1-1-1-1-B,0.890579572,145.1644703
LH195,MOG_PHG83-119-1-1-1-1-B,0.79556054,129.676368
LH195,MOG_LH145_0131,0.79556054,129.676368
LH195,MOG_LH145_0162,0.886403401,144.4837544
LH195,PHN11_PHG47_0287,0.72852631,118.7497886
LH195,MOG_PHG83-090-1-1-1-1-B,0.864865655,140.9731018
LH195,PHN11_PHW65_0275,0.76919196,125.3782894
LH195,PHN11_PHW65_0065,0.820617565,133.7606631
LH195,B73_NC230-129-1-1-1-1,0.691520384,112.7178226
LH195,MOG_MO45-030-1-1-1-1-B,0.886358816,144.476487
LH195,MO44_LH145_0127,0.906333099,147.7322952
LH195,MOG_PHG83-129-1-1-1-1-B,0.796504265,129.8301952
LH195,MO44_LH145_0143,0.797447991,129.9840225
LH195,MOG_PHG83-069-1-1-1-1-B,0.797447991,129.9840225
LH195,PHW65_MOG_0176,0.877798409,143.0811406
LH195,PHN11_PHW65_0323,0.699456595,114.011425
LH195,PHN11_PHG47_0388,0.7832178,127.6645014
LH195,MOG_MO45-071-1-1-1-1-B,0.959327369,156.3703612
LH195,PHN11_PHW65_0312,0.844671417,137.681441
LH195,PHN11_PHG47_0172,0.967526634,157.7068414
LH195,PHW65_MOG_0012,0.872797407,142.2659774
LH195,PHN11_PHW65_0328,0.852696799,138.9895782
LH195,MOG_LH145_0163,1.004724278,163.7700573
LH195,PHN11_OH43_0215,0.722953129,117.84136
LH195,MOG_MO45-054-1-1-1-1-B,0.886358816,144.476487
LH195,MOG_OH43_0300,1.059915125,172.7661653
LH195,B73_NC230-032-1-1-1-1,0.819364713,133.5564483
LH195,PHW65_MOG_0029,1.035524652,168.7905183
LH195,MO44_LH145_0138,0.495567316,80.77747249
LH185,M0075,0.525858011,83.6114237
LH185,M0287,0.357976476,56.9182597
LH185,M0106,0.319562871,50.81049648
LH185,M0014,0.282000167,44.8380265
LH185,M0012,0.538872955,85.68079986
LH185,M0346,0.346036075,55.01973595
LH185,M0035,0.366456371,58.26656295
LH185,M0269,0.430515437,68.45195456
LH185,M0039,0.44235725,70.33480281
LH185,M0378,0.420818742,66.9101799
LH185,M0008,0.283330113,45.04948791
LH185,M0027,0.270203347,42.96233216
LH185,M0076,0.33784599,53.71751235
LH185,M0323,0.458771828,72.94472065
LH185,M0001,0.321697401,51.1498868
LH185,M0369,0.444612204,70.69334038
LH185,M0085,0.577297808,91.79035155
LH185,M0272,0.304569549,48.42655831
LH185,M0022,0.446135356,70.93552157
LH185,M0077,0.462428849,73.52618695
LH185,M0143,0.540210841,85.89352373
LH185,M0052,0.213177776,33.89526635
LH185,M0088,0.345301627,54.90295875
LH185,M0045,0.603795494,96.00348359
LH185,M0003,0.480781442,76.4442493
LH185,M0352,0.489361248,77.80843846
LH185,M0325,0.55181247,87.73818269
LH185,M0051,0.36446476,57.94989684
LH185,M0101,0.242122959,38.49755052
LH185,M0030,0.355385397,56.50627815
LH185,M0163,0.451525276,71.79251893
LH185,M0114,0.223720079,35.5714926
LH185,M0355,0.095835513,15.23784663
LH185,M0042,0.127805166,20.32102141
LH185,M0297,0.144197909,22.92746749
LH185,M0154,0.060720968,9.654633977
LH185,M0186,0.17848405,28.37896388
LH185,M0028,0.268920379,42.75834028
LH185,M0151,0.127072703,20.20455983
LH185,M0172,0.180592775,28.71425121
LH185,M0266,0.380751636,60.53951017
LH185,M0317,0.32651829,51.91640814
LH185,M0159,0.203009313,32.27848075
LH185,M0041,0.455184944,72.37440605
LH185,M0296,0.644143807,102.4188653
LH185,M0311,0.551463111,87.68263461
LH185,M0099,0.234255766,37.24666681
LH185,M0083,0.563897114,89.65964106
LH185,M0118,0.573663284,91.21246222
LH198,M0325,0.677152935,107.6673166
LH198,M0151,0.50872685,80.88756919
LH198,M0154,0.554336059,88.13943336
LH198,M0012,0.624893335,99.35804019
LH198,M0085,0.674002749,107.1664371
LH198,M0024,0.567589203,90.24668321
LH198,M0186,0.646938679,102.8632499
LH198,M0083,0.402874395,64.05702883
LH198,M0311,0.466194382,74.12490681
LH198,M0262,0.482530222,76.72230529
LH198,M0266,0.359118509,57.09984299
LH198,M0008,0.522351188,83.05383887
LH198,M0297,0.333452536,53.01895324
LH198,M0087,0.47466766,75.47215801
LH198,M0014,0.656547373,104.3910323
LH185,Z022E0105,0.760385059,120.9012244
LH185,Z022E0095,0.73770584,117.2952286
LH185,Z022E0048,0.666226204,105.9299665
LH185,Z022E0053,0.418211783,66.49567344
LH185,Z022E0123,0.184752661,29.37567307
LH185,Z022E0160,0.532905401,84.7319588
LH185,Z022E0077,0.804777467,127.9596172
LH185,Z022E0008,0.802859962,127.654734
LH185,Z022E0003,0.279140452,44.38333185
LH185,Z022E0121,0.530357331,84.32681556
LH185,Z022E0023,0.771633359,122.6897041
LH185,Z022E0097,0.819909076,130.3655431
LH185,Z022E0114,0.608223354,96.70751334
LH185,Z022E0006,0.785789675,124.9405583
LH185,Z022E0025,0.86764289,137.9552195
LH185,Z022E0009,0.834480256,132.6823607
LH185,Z022E0051,0.512795426,81.5344728
LH185,Z022E0059,0.736541972,117.1101736
LH185,Z022E0046,0.483343408,76.85160185
LH185,Z022E0073,0.50475223,80.25560464
LH185,Z022E0017,0.816115753,129.7624047
LH185,Z022E0142,0.546159207,86.83931386
LH185,Z022E0005,0.689768896,109.6732544
LH185,Z022E0110,0.821327686,130.591102
LH185,Z022E0130,0.680042425,108.1267455
LH185,Z022E0108,0.536596829,85.31889574
LH185,Z022E0027,0.349315285,55.54113037
LH185,Z022E0042,0.654953423,104.1375942
LH185,Z022E0149,0.733485081,116.6241279
LH185,Z022E0166,0.690238016,109.7478445
LH185,Z013E0079,0.636262057,101.1656671
LH185,Z013E0037,0.349746029,55.60961862
LH185,Z013E0073,0.763197134,121.3483443
LH185,Z013E0072,0.603172206,95.90438078
LH185,Z013E0056,0.257427263,40.93093489
LH185,Z013E0007,0.347405721,55.23750964
LH185,Z013E0067,0.147021894,23.37648109
LH185,Z013E0006,0.485331049,77.16763672
LH185,Z013E0014,0.142390241,22.64004829
LH185,Z013E0087,0.032849667,5.223097015
LH185,Z013E0036,0.226384603,35.99515187
LH185,Z013E0020,0.045055395,7.163807846
LH185,Z013E0063,0.143078372,22.74946116
LH185,Z013E0093,0.160716368,25.55390246
LH185,Z013E0039,0.0980243,15.58586373
LH185,Z013E0034,0.057973737,9.217824123
LH185,Z013E0002,0.088619398,14.09048433
LH185,Z013E0046,0.225527086,35.8588066
LH185,Z013E0078,0.108388616,17.23378992
LH185,Z013E0028,0.144493011,22.97438878
LH185,Z013E0022,0.146668565,23.32030179
LH185,Z013E0055,0.292816399,46.55780749
LH185,Z013E0059,0.630689517,100.2796332
LH185,Z013E0090,0.663782015,105.5413404
LH185,Z013E0045,0.647338324,102.9267935
LH185,Z013E0080,0.396534324,63.04895753
LH185,Z013E0026,0.733129767,116.567633
LH185,Z013E0082,0.801614709,127.4567388
LH185,Z013E0032,0.752826202,119.6993661
LH185,Z013E0052,0.657037005,104.4688838
LH185,CG65,0.585754545,93.13497264
LH185,CG120,0.40339314,64.1395093
LH185,TX130 RP,0.197520804,31.40580788
LH185,TX205,0.745176696,118.4830947
LH185,W10005_0029,0.725316831,115.3253761
LH185,TX772W,0.663545139,105.5036771
LH185,W10005_0037,0.755085787,120.0586401
LH185,TX204,0.812132531,129.1290725
LH185,TX772,0.486366554,77.33228205
LH185,W10005_0147,0.391693585,62.27928006
LH185,W10004_0076,0.517421786,82.27006396
LH185,CG123,0.53403751,84.91196402
LH185,TX714,0.808518519,128.5544445
LH185,LH195,0.655703089,104.2567912
LH185,PB80,0.97987247,155.7997227
LH185,CGR03,0.919920355,146.2673365
LH185,CGR01,0.895291872,142.3514077
LH185,W10005_0220,1.058621154,168.3207635
LH185,W10004_0032,0.638701615,101.5535568
LH185,W10005_0107,0.849924833,135.1380485
LH185,TX740,0.374766879,59.58793379
TX205,PHG39,0.740224136,117.6956377
OH43,B37,0.688459461,109.4650543
OH43,WF9,0.687833526,109.3655307
H95,WF9,0.644170274,102.4230735
PHM49,PHG39,0.497333646,79.07604971
TX205,B73,0.579788976,92.18644719
PHN82,PHG39,0.983405759,156.3615157
LH51,LH132,0.694301299,110.3939065
PHM49,B73,0.656139787,104.3262262
PHG35,LH74,0.688759195,109.512712
TX205,LH74,0.916888608,145.7852887
C103,F42,0.19281703,30.65790777
PHG35,PHG39,0.466310835,74.14342283
CGR03,CG108,0.059496227,9.459900104
CG60,LH162,0.026886745,4.27499239
H95,B37,0.594084903,94.45949963
MO17,WF9,0.19383467,30.81971258
OH43,B14A,0.417041959,66.30967155
PHG35,B73,0.710900481,113.0331764
MO17,F42,0.301613231,47.95650378
C103,B37,0.06845252,10.88395073
CGR01,CG108,0.0,0.0
CG60,LH82,0.048351147,7.687832384
MO17,B14A,0.095991005,15.26256973
LH198,LH82,0.144299805,22.94366901
MO17,B73,0.292091876,46.44260836
CGR01,LH82,0.08372705,13.31260089
PHN82,B73,0.048480172,7.708347297
PHM49,LH74,0.297298516,47.27046403
CGR01,LH198,0.076848384,12.21889298
TX205,PHW52,0.335285347,53.31037022
REDEAR-B,LH195,0.238583053,37.93470545
C103,WF9,0.074238778,11.8039657
MO17,B37,0.500311799,79.549576
PHN82,LH74,0.524647164,83.41889912
OH43,F42,0.363418668,57.78356824
PHM49,PHW52,0.283516702,45.07915563
PHN82,PHW52,0.369486795,58.74840041
H95,F42,0.172992233,27.50576499
PHG35,PHW52,0.682631518,108.5384114
H95,B14A,0.44458309,70.68871138
CGR01,CG44,0.562236335,89.3955773
LH185,B73_NC230-040-1-1-1-1,0.261435628,41.56826487
LH185,MOG_NC230-010-1-1-1-1-B,0.468954848,74.56382076
LH185,PHN11_PHG47_0388,0.625679392,99.48302335
LH185,PHW65_MOG_0137,0.848958141,134.9843444
LH185,PHN11_PHW65_0328,0.828385663,131.7133204
LH185,MOG_LH123HT-199-1-1-1-1-B,0.615713399,97.89843038
LH185,MO44_PHG47_0072,0.613410806,97.53231808
LH185,PHN11_PHW65_0015,0.509389177,80.99287908
LH185,PHW65_MOG_0293,0.676857171,107.6202902
LH185,MOG_LH145_0175,0.650284055,103.3951648
LH185,MOG_MO45-074-1-1-1-1-B,0.637806382,101.4112148
LH185,PHN11_PHG47_0251,0.51989972,82.66405551
LH185,MOG_MO45-030-1-1-1-1-B,0.672763452,106.9693888
LH185,PHN11_LH145_0005,0.575648278,91.52807627
LH185,MOG_LH123HT-200-1-1-1-1-B,0.492615977,78.32594031
LH185,MOG_PHG83-014-1-1-1-1-B,0.600767055,95.52196174
LH185,PHW65_MOG_0176,0.77570392,123.3369233
LH185,MO44_PHW65_0193,0.825555061,131.2632547
LH185,PHN11_LH145_0028,0.492216331,78.26239668
LH185,MOG_LH123HT-045-1-1-1-1-B,0.877733938,139.5596962
LH185,PHN11_OH43_0036,0.797301979,126.7710146
LH185,MOG_LH145_0162,0.709582445,112.8236087
LH185,MOG_MO45-085-1-1-1-1-B,0.582882258,92.6782791
LH185,PHW65_MOG_0012,0.983436196,156.3663551
LH185,PHN11_OH43_0142,0.943153387,149.9613886
LH185,MOG_LH123HT-031-1-1-1-1-B,0.966492286,153.6722735
LH185,PHW65_MOG_0271,1.027448808,163.3643604
LH185,B73_NC230-129-1-1-1-1,0.565626705,89.93464611
